word1,word2,num_paths,word_count_wiwj,degree_wiwj,degree_centrality_wiwj,closeness_centrality_wiwj,betweenness_wiwj,betweenness_centrality_wiwj,eigenvector_centrality_wiwj,clustering_coefficient_wiwj,preferential_attachment,shortest_path_length,word_count_i,degree_i,degree_centrality_i,closeness_centrality_i,betweenness_i,betweenness_centrality_i,eigenvector_centrality_i,clustering_coefficient_i,word_count_j,degree_j,degree_centrality_j,closeness_centrality_j,betweenness_j,betweenness_centrality_j,eigenvector_centrality_j,clustering_coefficient_j
呼吸作用,防水性能,17028,1,4,0.000106281,0.096827308,16.86416816,4.81179E-08,0.000150763,0,4,4,1,2,0.010309278,0.353369763,5.743556837,0.000306798,0.038379585,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
写字,防水性能,4716,1,2,5.31406E-05,0.09244903,0,0,9.19964E-05,0,2,3,1,1,0.005154639,0.337391304,0,0,0.023419405,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
草地,防水性能,43905,9,16,0.000425125,0.12220274,357.994551,1.02145E-06,0.000582305,0,16,3,9,8,0.041237113,0.445977011,121.924902,0.006512734,0.148236752,0.535714286,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
运动场地,防水性能,13791,1,6,0.000159422,0.095265577,2.202141718,6.28329E-09,0.000163447,0,6,3,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
日记,防水性能,6289,2,10,0.000265703,0.08491724,157.0289473,4.48045E-07,4.85016E-05,0,10,4,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
天气类型,防水性能,11425,1,4,0.000106281,0.093588366,113.1315806,3.22794E-07,0.000111587,0,4,4,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
日常生活,防水性能,3991,1,4,0.000106281,0.076157868,24.34283018,6.94565E-08,2.50511E-05,0,4,4,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
合同,防水性能,6366,1,4,0.000106281,0.095780526,0,0,0.000109812,0,4,3,1,2,0.010309278,0.34954955,0,0,0.027954757,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
球员,防水性能,12698,3,10,0.000265703,0.103420607,794.6530445,2.26735E-06,0.0002187,0,10,3,3,5,0.025773196,0.377431907,270.6409758,0.014456545,0.055674221,0.2,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
水,防水性能,38974,10,14,0.000371984,0.120814073,734.9418899,2.09698E-06,0.000493635,0,14,3,10,7,0.036082474,0.440909091,250.3046979,0.013370263,0.12566408,0.428571429,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
土壤,防水性能,21403,2,4,0.000106281,0.099921414,0,0,0.000229368,0,4,4,2,2,0.010309278,0.364661654,0,0,0.058390043,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
树,防水性能,11767,4,6,0.000159422,0.096651258,436.642146,1.24586E-06,0.000127856,0,6,4,4,3,0.015463918,0.352727273,148.7105062,0.007943513,0.032548185,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
木材,防水性能,7500,3,8,0.000212562,0.079578132,28.26854553,8.06576E-08,5.75854E-05,0,8,4,3,4,0.020618557,0.290419162,9.627631579,0.000514269,0.014659441,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
纸张,防水性能,16046,3,6,0.000159422,0.106958133,168.7656653,4.81533E-07,0.000218419,0,6,3,3,3,0.015463918,0.390342052,57.47779443,0.003070231,0.055602789,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
比赛成绩,防水性能,15980,1,6,0.000159422,0.103824594,137.4229644,3.92104E-07,0.000208749,0,6,3,1,3,0.015463918,0.37890625,46.8031746,0.002500036,0.053141118,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
足球队,防水性能,6865,1,4,0.000106281,0.094419524,34.7029571,9.90167E-08,0.000111917,0,4,3,1,2,0.010309278,0.344582593,11.81904762,0.000631326,0.028490597,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
户外运动,防水性能,14606,1,6,0.000159422,0.094419524,102.2000686,2.91604E-07,0.000150878,0,6,3,1,3,0.015463918,0.344582593,34.80704753,0.001859252,0.038408719,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
塑料,防水性能,7621,1,4,0.000106281,0.092771714,36.94831546,1.05423E-07,0.000109701,0,4,3,1,2,0.010309278,0.338568935,12.58376623,0.000672174,0.02792637,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
环境,防水性能,21159,2,6,0.000159422,0.101253699,100.9014737,2.87899E-07,0.000217339,0,6,4,2,3,0.015463918,0.36952381,34.36477529,0.001835627,0.055327666,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
签名,防水性能,9430,1,4,0.000106281,0.102424262,54.72866078,1.56155E-07,0.000186909,0,4,3,1,2,0.010309278,0.373795761,18.63935243,0.000995639,0.047581096,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
足球明星,防水性能,9430,1,4,0.000106281,0.102424262,54.72866078,1.56155E-07,0.000186909,0,4,3,1,2,0.010309278,0.373795761,18.63935243,0.000995639,0.047581096,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,食物,12417,1,4,0.000106281,0.095953415,37.8046327,1.07867E-07,0.000134023,0,4,4,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,1,2,0.010309278,0.350180505,12.87540865,0.000687752,0.034117999,0
洪水,防水性能,25517,1,6,0.000159422,0.110515992,0,0,0.000321365,0,6,3,1,3,0.015463918,0.403326403,0,0,0.081809448,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
圆珠笔,防水性能,10975,2,6,0.000159422,0.093588366,5.500460647,1.56943E-08,0.00014071,0,6,3,2,3,0.015463918,0.341549296,1.873333333,0.000100066,0.035820402,0.666666667,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
笔芯,防水性能,7822,2,6,0.000159422,0.09458753,12.46449856,3.55645E-08,0.000117038,0,6,3,2,3,0.015463918,0.34519573,4.245128205,0.000226758,0.029794252,0.666666667,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
墨水,防水性能,14157,6,14,0.000371984,0.100869435,1962.046244,5.59824E-06,0.000166693,0,14,3,6,7,0.036082474,0.368121442,668.228875,0.03569408,0.042434803,0.095238095,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
胶体,防水性能,2914,3,8,0.000212562,0.078869721,776.3279386,2.21507E-06,1.79394E-05,0,8,4,3,4,0.020618557,0.287833828,264.3998564,0.01412317,0.004566818,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
混合物,防水性能,853,2,6,0.000159422,0.064356165,115.6765237,3.30056E-07,3.1576E-06,0,6,5,2,3,0.015463918,0.234866828,39.3968254,0.002104419,0.000803826,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
自然现象,防水性能,24370,2,8,0.000212562,0.095265577,125.7457236,3.58786E-07,0.000183713,0,8,4,2,4,0.020618557,0.347670251,42.82616868,0.0022876,0.046767582,0.5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
自然科学,防水性能,14349,2,8,0.000212562,0.081157545,222.4932662,6.34832E-07,7.42742E-05,0,8,5,2,4,0.020618557,0.296183206,75.77620835,0.004047658,0.018907898,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
生物学,防水性能,3049,1,6,0.000159422,0.072127805,167.2965228,4.77341E-07,1.34569E-05,0,6,5,1,3,0.015463918,0.263229308,56.97743751,0.003043504,0.003425698,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
生态系统,防水性能,10179,1,4,0.000106281,0.091494307,445.1586253,1.27015E-06,8.77662E-05,0,4,4,1,2,0.010309278,0.333907057,151.6110277,0.008098447,0.02234255,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
球类运动,防水性能,14586,1,4,0.000106281,0.099921414,0,0,0.000181582,0,4,3,1,2,0.010309278,0.364661654,0,0,0.046225188,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
气象学,防水性能,15787,3,10,0.000265703,0.081406113,227.4871712,6.49081E-07,7.95231E-05,0,10,5,3,5,0.025773196,0.297090352,77.4770202,0.004138509,0.020244109,0.1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
筷子,防水性能,3083,1,4,0.000106281,0.074555669,5.872377914,1.67554E-08,1.75919E-05,0,4,5,1,2,0.010309278,0.272089762,2,0.000106832,0.004478353,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
文具用品,防水性能,16330,2,8,0.000212562,0.097004,80.6873623,2.30222E-07,0.000176545,0,8,3,2,4,0.020618557,0.354014599,27.48030303,0.001467886,0.044942979,0.5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
办公用品,防水性能,12023,1,4,0.000106281,0.090713638,17.22255896,4.91405E-08,0.000101052,0,4,4,1,2,0.010309278,0.33105802,5.865616693,0.000313317,0.025724697,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,餐具,10217,1,4,0.000106281,0.091024302,225.4993119,6.43409E-07,8.81031E-05,0,4,4,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,1,2,0.010309278,0.332191781,76.8,0.004102345,0.022428299,0
本子,防水性能,16095,1,4,0.000106281,0.097897223,19.97831903,5.70034E-08,0.000160912,0,4,4,1,2,0.010309278,0.357274401,6.804166667,0.000363451,0.040963093,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
纸巾,防水性能,12341,1,4,0.000106281,0.096475848,91.4635571,2.6097E-07,0.000131445,0,4,4,1,2,0.010309278,0.352087114,31.1504329,0.00166393,0.033461927,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
衣服,防水性能,12418,1,6,0.000159422,0.093096659,496.8470778,1.41764E-06,0.000119242,0,6,4,1,3,0.015463918,0.339754816,169.2149535,0.009038777,0.030355418,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
运动服,防水性能,1908,1,4,0.000106281,0.06994499,30.3408851,8.65705E-08,1.10357E-05,0,4,5,1,2,0.010309278,0.255263158,10.33342389,0.00055197,0.002809333,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
球服,防水性能,1525,1,4,0.000106281,0.075616205,117.1592356,3.34286E-07,1.62327E-05,0,4,4,1,2,0.010309278,0.275960171,39.90180375,0.002131393,0.004132338,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
运动员,防水性能,9452,2,6,0.000159422,0.10321979,702.3591021,2.00402E-06,0.000188231,0,6,3,2,3,0.015463918,0.376699029,239.2077323,0.012777508,0.047917726,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
化学材料,防水性能,9430,1,4,0.000106281,0.102424262,54.72866078,1.56155E-07,0.000186909,0,4,3,1,2,0.010309278,0.373795761,18.63935243,0.000995639,0.047581096,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
救援,防水性能,10985,1,4,0.000106281,0.092610091,302.0892338,8.6194E-07,0.000108943,0,4,4,1,2,0.010309278,0.337979094,102.8848069,0.00549569,0.027733459,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
志愿者,防水性能,2900,1,4,0.000106281,0.072225804,2.936188957,8.37772E-09,1.6041E-05,0,4,5,1,2,0.010309278,0.263586957,1,5.3416E-05,0.004083528,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
战术,防水性能,1840,1,4,0.000106281,0.075508796,82.80052859,2.36252E-07,1.85544E-05,0,4,4,1,2,0.010309278,0.275568182,28.2,0.00150633,0.004723363,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
策略,防水性能,907,1,4,0.000106281,0.071449183,2.936188957,8.37772E-09,9.06595E-06,0,4,4,1,2,0.010309278,0.260752688,1,5.3416E-05,0.002307908,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
空气,防水性能,1445,1,4,0.000106281,0.070501581,91.39679246,2.60779E-07,7.36629E-06,0,4,5,1,2,0.010309278,0.25729443,31.12769436,0.001662715,0.001875228,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
氧气,防水性能,10022,1,4,0.000106281,0.0913371,592.6694961,1.69104E-06,8.72701E-05,0,4,4,1,2,0.010309278,0.333333333,201.8499166,0.010782005,0.022216256,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
创新,防水性能,4756,1,4,0.000106281,0.092933902,480.9477512,1.37227E-06,9.27349E-05,0,4,3,1,2,0.010309278,0.339160839,163.8,0.008749533,0.023607417,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
爱心,防水性能,10191,1,4,0.000106281,0.090868704,261.659046,7.46582E-07,8.79767E-05,0,4,4,1,2,0.010309278,0.331623932,89.11519314,0.004760173,0.022396138,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
学生,防水性能,50647,21,32,0.00085025,0.114565069,1588.889319,4.53352E-06,0.00057178,0,32,3,21,16,0.082474227,0.418103448,541.140009,0.028905508,0.145557331,0.175,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
体育用品,防水性能,27633,18,10,0.000265703,0.102031079,4.093187225,1.16789E-08,0.000284799,0,10,3,18,5,0.025773196,0.372360845,1.394047619,7.44644E-05,0.072500848,0.8,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
地球,防水性能,69331,14,26,0.000690828,0.10960452,956.1578776,2.72817E-06,0.000596714,0,26,4,14,13,0.067010309,0.4,325.6458939,0.017394685,0.151904882,0.371794872,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
自然界,防水性能,59318,6,14,0.000371984,0.108265157,23.7206697,6.76813E-08,0.000501443,0,14,4,6,7,0.036082474,0.395112016,8.078727237,0.000431533,0.127651756,0.904761905,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,雨水,21403,2,4,0.000106281,0.099921414,0,0,0.000229368,0,4,4,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,2,2,0.010309278,0.364661654,0,0,0.058390043,1
比赛场地,防水性能,9817,1,4,0.000106281,0.091180432,0,0,0.000129078,0,4,3,1,2,0.010309278,0.332761578,0,0,0.032859203,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
化学物质,防水性能,11478,1,4,0.000106281,0.095953415,64.95172232,1.85324E-07,0.00013009,0,4,4,1,2,0.010309278,0.350180505,22.12109754,0.001181619,0.03311678,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
中性墨水,防水性能,6301,1,4,0.000106281,0.092771714,61.35353251,1.75058E-07,0.000102593,0,4,3,1,2,0.010309278,0.338568935,20.89563492,0.00111616,0.026117059,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
气象,防水性能,30181,4,10,0.000265703,0.095953415,223.2955651,6.37121E-07,0.000213143,0,10,4,4,5,0.025773196,0.350180505,76.04945332,0.004062254,0.054259555,0.5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
动植物,防水性能,61111,25,16,0.000425125,0.106104176,104.1023978,2.97032E-07,0.000491215,0,16,4,25,8,0.041237113,0.387225549,35.45493813,0.001893859,0.125048044,0.642857143,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
工具,防水性能,39665,15,18,0.000478265,0.111911983,305.4170053,8.71435E-07,0.00045589,0,18,3,15,9,0.046391753,0.408421053,104.0181711,0.005556229,0.116055497,0.527777778,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
球,防水性能,7860,1,4,0.000106281,0.091494307,0,0,0.000116012,0,4,3,1,2,0.010309278,0.333907057,0,0,0.029533111,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
学习,防水性能,15335,1,4,0.000106281,0.092128582,0,0,0.00012585,0,4,4,1,2,0.010309278,0.336221837,0,0,0.032037367,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
文字,防水性能,5417,1,4,0.000106281,0.093588366,113.2950271,3.23261E-07,9.59473E-05,0,4,3,1,2,0.010309278,0.341549296,38.58574117,0.002061094,0.024425203,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
爱好,防水性能,5416,1,4,0.000106281,0.091810349,109.6166874,3.12765E-07,9.88632E-05,0,4,3,1,2,0.010309278,0.335060449,37.3329813,0.001994177,0.025167488,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
球类,防水性能,23252,5,10,0.000265703,0.100869435,188.4656194,5.37742E-07,0.000239381,0,10,3,5,5,0.025773196,0.368121442,64.18715626,0.003428618,0.060939069,0.3,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
自然景观,防水性能,30605,1,6,0.000159422,0.105263747,0,0,0.000316038,0,6,4,1,3,0.015463918,0.384158416,0,0,0.080453541,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
聚氯乙烯,防水性能,749,1,4,0.000106281,0.071835395,158.1477551,4.51237E-07,8.10017E-06,0,4,4,1,2,0.010309278,0.262162162,53.86157274,0.002877067,0.00206205,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
荷叶,防水性能,10840,1,4,0.000106281,0.097537967,702.6076994,2.00473E-06,0.000122571,0,4,4,1,2,0.010309278,0.355963303,239.292399,0.012782031,0.031202791,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
叶绿素,防水性能,1680,1,4,0.000106281,0.074555669,210.0620018,5.99362E-07,1.02991E-05,0,4,5,1,2,0.010309278,0.272089762,71.54239898,0.003821505,0.002621839,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
笔杆,防水性能,4725,1,4,0.000106281,0.094252114,643.1555035,1.83509E-06,9.26367E-05,0,4,3,1,2,0.010309278,0.343971631,219.0443166,0.01170046,0.02358243,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
聚苯乙烯,防水性能,749,1,4,0.000106281,0.072819441,156.7885317,4.47359E-07,7.86113E-06,0,4,4,1,2,0.010309278,0.265753425,53.39865179,0.00285234,0.002001198,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
化学,防水性能,794,2,12,0.000318844,0.068151528,474.0191484,1.3525E-06,3.86279E-06,0,12,5,2,6,0.030927835,0.248717949,161.4402735,0.008623486,0.000983345,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
皮质外皮,防水性能,4725,1,4,0.000106281,0.09244903,639.8661262,1.82571E-06,9.55721E-05,0,4,3,1,2,0.010309278,0.337391304,217.9240286,0.011640619,0.02432967,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
合成皮革,防水性能,4719,1,4,0.000106281,0.091652055,870.0057651,2.48236E-06,9.55526E-05,0,4,3,1,2,0.010309278,0.334482759,296.3044197,0.015827382,0.024324725,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
假塑性流体,防水性能,1872,1,4,0.000106281,0.074976293,272.7505577,7.78229E-07,1.37635E-05,0,4,4,1,2,0.010309278,0.273624824,92.89271284,0.004961953,0.003503751,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,非牛顿型流体,533,1,6,0.000159422,0.064356165,71.6674788,2.04486E-07,2.26413E-06,0,6,5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,1,3,0.015463918,0.234866828,24.40833333,0.001303794,0.000576377,0
植物细胞,防水性能,10839,1,4,0.000106281,0.096827308,747.0366978,2.13149E-06,0.00012256,0,4,4,1,2,0.010309278,0.353369763,254.4239177,0.013590295,0.031200072,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
细胞质,防水性能,1639,1,4,0.000106281,0.07352447,238.0728103,6.79285E-07,1.0168E-05,0,4,5,1,2,0.010309278,0.268326418,81.08225108,0.004331085,0.002588464,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
塑料制品,防水性能,673,1,4,0.000106281,0.070501581,359.9974701,1.02717E-06,7.86172E-06,0,4,4,1,2,0.010309278,0.25729443,122.6070513,0.006549172,0.002001349,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
材料学,防水性能,197,1,4,0.000106281,0.059795492,50.80379577,1.44957E-07,9.55105E-07,0,4,5,1,2,0.010309278,0.218222722,17.30263158,0.000924237,0.00024314,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,雾,8726,1,4,0.000106281,0.080664935,213.5351872,6.09272E-07,4.65094E-05,0,4,5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,1,2,0.010309278,0.294385432,72.72528789,0.00388469,0.011839838,0
水分,防水性能,30949,2,8,0.000212562,0.106104176,689.8111494,1.96821E-06,0.000319731,0,8,4,2,4,0.020618557,0.387225549,234.9341815,0.012549232,0.081393542,0.5,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
裤子,防水性能,16004,1,6,0.000159422,0.103622207,47.76854082,1.36296E-07,0.00020851,0,6,3,1,3,0.015463918,0.378167641,16.26889193,0.000869018,0.053080267,0.666666667,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
生活用品,防水性能,6874,1,4,0.000106281,0.092610091,0,0,0.000108982,0,4,3,1,2,0.010309278,0.337979094,0,0,0.027743357,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
云朵,防水性能,7463,2,6,0.000159422,0.077040858,567.6631984,1.61969E-06,4.53306E-05,0,6,5,2,3,0.015463918,0.28115942,193.3333333,0.010327084,0.011539749,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
太阳,防水性能,906,1,2,5.31406E-05,0.060201803,0,0,3.69252E-06,0,2,6,1,1,0.005154639,0.219705549,0,0,0.000940001,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
水滴,防水性能,21925,2,6,0.000159422,0.100678394,431.8130323,1.23208E-06,0.000233061,0,6,4,2,3,0.015463918,0.367424242,147.0658185,0.00785566,0.059330044,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
体育运动,防水性能,12853,2,8,0.000212562,0.092771714,174.115223,4.96797E-07,0.000150622,0,8,3,2,4,0.020618557,0.338568935,59.2997336,0.003167552,0.038343778,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
赛龙舟,防水性能,10070,1,4,0.000106281,0.082930097,20.85505694,5.9505E-08,5.73181E-05,0,4,4,1,2,0.010309278,0.302652106,7.102763903,0.000379401,0.014591391,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
运动器材,防水性能,31838,9,18,0.000478265,0.103420607,103.5687334,2.95509E-07,0.000367546,0,18,3,9,9,0.046391753,0.377431907,35.27318402,0.001884151,0.0935657,0.571428571,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,非生命体,39346,2,12,0.000318844,0.107173774,221.7180497,6.3262E-07,0.000358655,0,12,3,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,2,6,0.030927835,0.391129032,75.51218705,0.004033555,0.091302442,0.333333333
发明,防水性能,13507,1,6,0.000159422,0.103824594,116.2977468,3.31828E-07,0.000211887,0,6,3,1,3,0.015463918,0.37890625,39.60840005,0.00211572,0.053939852,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
气候,防水性能,10809,1,2,5.31406E-05,0.092128582,0,0,0.000107636,0,2,4,1,1,0.005154639,0.336221837,0,0,0.027400819,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
涂鸦,防水性能,5098,1,4,0.000106281,0.091180432,147.7077819,4.21449E-07,9.73095E-05,0,4,3,1,2,0.010309278,0.332761578,50.30595238,0.00268714,0.024771962,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
油性笔,防水性能,3723,1,4,0.000106281,0.081781834,11.58607407,3.30581E-08,2.94284E-05,0,4,4,1,2,0.010309278,0.298461538,3.945956558,0.000210777,0.007491566,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
河流,防水性能,21403,1,4,0.000106281,0.099921414,0,0,0.000229368,0,4,4,1,2,0.010309278,0.364661654,0,0,0.058390043,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
比赛,防水性能,20727,4,12,0.000318844,0.105055716,319.4979292,9.11612E-07,0.000261899,0,12,3,4,6,0.030927835,0.383399209,108.8138175,0.005812393,0.066671232,0.2,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
画家,防水性能,25517,1,6,0.000159422,0.110515992,0,0,0.000321365,0,6,3,1,3,0.015463918,0.403326403,0,0,0.081809448,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
防水性能,雨,24132,1,6,0.000159422,0.101640903,83.42762607,2.38041E-07,0.000250468,0,6,4,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0,1,3,0.015463918,0.370936902,28.41357531,0.001517738,0.063761464,0.333333333
好天气,防水性能,23332,1,6,0.000159422,0.106743358,40.48766854,1.15522E-07,0.000261692,0,6,3,1,3,0.015463918,0.389558233,13.78919038,0.000736563,0.066618737,0.666666667,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
恶劣天气,防水性能,19061,1,4,0.000106281,0.094085296,0,0,0.000152684,0,4,4,1,2,0.010309278,0.343362832,0,0,0.038868642,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
场地,防水性能,24533,2,10,0.000265703,0.106104176,123.7861039,3.53194E-07,0.000283206,0,10,3,2,5,0.025773196,0.387225549,42.15876623,0.002251951,0.072095525,0.4,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
用品,防水性能,7500,1,4,0.000106281,0.095780526,20.85170814,5.94954E-08,0.000113331,0,4,3,1,2,0.010309278,0.34954955,7.101623377,0.00037934,0.028850476,0,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
皮革,防水性能,15487,2,6,0.000159422,0.106743358,1844.499782,5.26284E-06,0.000218777,0,6,3,2,3,0.015463918,0.389558233,628.1951906,0.033555643,0.055693915,0.333333333,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
生命体,防水性能,19873,1,4,0.000106281,0.096651258,0,0,0.00017034,0,4,4,1,2,0.010309278,0.352727273,0,0,0.043363147,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
体育,防水性能,11374,1,4,0.000106281,0.095608259,0,0,0.00014149,0,4,3,1,2,0.010309278,0.348920863,0,0,0.036019031,1,1,2,0.010309278,0.274011299,2.936188957,0.000156839,0.003928211,0
