word1,word2,num_paths,word_count_wiwj,degree_wiwj,degree_centrality_wiwj,closeness_centrality_wiwj,betweenness_wiwj,betweenness_centrality_wiwj,eigenvector_centrality_wiwj,clustering_coefficient_wiwj,preferential_attachment,shortest_path_length,word_count_i,degree_i,degree_centrality_i,closeness_centrality_i,betweenness_i,betweenness_centrality_i,eigenvector_centrality_i,clustering_coefficient_i,word_count_j,degree_j,degree_centrality_j,closeness_centrality_j,betweenness_j,betweenness_centrality_j,eigenvector_centrality_j,clustering_coefficient_j
养殖业,排遗物,113,1,4,0.000118147,0.057107387,363.375,1.28E-06,2.28E-06,0,4,1,1,2,0.010869565,0.222222222,4.5,0.000267284,0.000662815,0,1,2,0.010869565,0.25698324,80.75,0.00479627,0.003440278,0
国家,消费,25,77,130,0.003839792,0.143905197,30636.53056,0.000108084,0.002082936,0,130,2,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,花朵,5880,77,112,0.003308129,0.135135351,23049.76389,8.13E-05,0.001810955,0,112,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
园丁,消费,7984,7,18,0.000531664,0.109873562,2139.956944,7.55E-06,0.000659878,0,18,3,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
学生,消费,6782,5,14,0.000413516,0.103355639,236.2777778,8.34E-07,0.000518291,0,14,3,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
教师,消费,7794,4,12,0.000354442,0.094542368,146.4111111,5.17E-07,0.000405995,0,12,4,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,青年,7285,22,42,0.001240548,0.114516107,6458.894444,2.28E-05,0.000798064,0,42,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
公民,消费,3855,1,6,0.000177221,0.100172201,0,0,0.000354679,0,6,3,1,3,0.016304348,0.377823409,0,0,0.082383554,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
植物,消费,6529,22,28,0.000827032,0.113980985,6775.815278,2.39E-05,0.000583724,0,28,3,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
光合作用,消费,2549,1,6,0.000177221,0.0803688,35.99166667,1.27E-07,7.11E-05,0,6,4,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
人类,消费,8145,21,56,0.001654064,0.123503447,10547.375,3.72E-05,0.001091149,0,56,3,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
地球,消费,3471,2,6,0.000177221,0.097372977,39.625,1.40E-07,0.000314747,0,6,3,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
氧气,消费,2922,1,6,0.000177221,0.084989306,90.775,3.20E-07,0.000109308,0,6,4,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
呼吸作用,消费,2116,1,4,0.000118147,0.080104863,13.125,4.63E-08,6.19E-05,0,4,4,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
二氧化碳,消费,2602,1,4,0.000118147,0.084694204,37.225,1.31E-07,0.000103782,0,4,4,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
发展,消费,503,3,8,0.000236295,0.09546744,852.9277778,3.01E-06,0.000217629,0,8,3,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
基础建设,消费,158,1,4,0.000118147,0.070701249,149.925,5.29E-07,2.02E-05,0,4,4,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
劳动力,消费,1849,1,4,0.000118147,0.080634482,500.4916667,1.77E-06,7.20E-05,0,4,4,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
劳动人民,消费,422,1,4,0.000118147,0.062623699,16.91666667,5.97E-08,8.23E-06,0,4,5,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
人才,消费,2999,4,10,0.000295369,0.103355639,634.1416667,2.24E-06,0.000411921,0,10,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
培养,消费,2004,1,4,0.000118147,0.080501422,73.55833333,2.60E-07,7.51E-05,0,4,4,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,知识和能力,1163,1,4,0.000118147,0.075751338,6.416666667,2.26E-08,4.35E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.285714286,1.833333333,0.000108894,0.010101586,0
品质,消费,3690,1,6,0.000177221,0.092921641,320.1333333,1.13E-06,0.000236357,0,6,4,1,3,0.016304348,0.35047619,91.46666667,0.005432803,0.054900075,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
品德,消费,206,1,4,0.000118147,0.09399588,316.8666667,1.12E-06,0.000189385,0,4,3,1,2,0.010869565,0.354527938,90.53333333,0.005377366,0.043989575,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,社会主义核心价值观,948,1,4,0.000118147,0.075516814,3.5,1.23E-08,3.80E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.284829721,1,5.94E-05,0.008829726,0
消费,生命,3694,2,4,0.000118147,0.092393677,0,0,0.000232962,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,2,0.010869565,0.348484848,0,0,0.054111643,1
消费,蜜蜂,4121,3,10,0.000295369,0.092393677,2399.013889,8.46E-06,0.000208476,0,10,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,3,5,0.027173913,0.348484848,685.4325397,0.040712315,0.048423998,0.1
家庭,消费,5866,5,12,0.000354442,0.108408581,1868.691667,6.59E-06,0.000526917,0,12,3,5,6,0.032608696,0.408888889,533.9119048,0.031712515,0.122390479,0.466666667,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,蜂蜜,992,1,4,0.000118147,0.069196967,774.3333333,2.73E-06,1.88E-05,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.260992908,221.2380952,0.013140775,0.004359481,0
消费,生活费,1441,1,4,0.000118147,0.077805202,1115.666667,3.94E-06,4.74E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.293460925,318.7619048,0.018933351,0.011016963,0
消费,蜂蜜类产品,202,1,4,0.000118147,0.055310501,154.8333333,5.46E-07,1.72E-06,0,4,6,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.20861678,44.23809524,0.002627589,0.000400393,0
劳动,消费,304,1,4,0.000118147,0.060676445,499.9,1.76E-06,4.28E-06,0,4,5,1,2,0.010869565,0.228855721,142.8285714,0.008483522,0.000994855,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
工人,消费,79,1,4,0.000118147,0.050189158,19.48333333,6.87E-08,5.36E-07,0,4,6,1,2,0.010869565,0.189300412,5.566666667,0.000330641,0.000124578,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
儿童,消费,7661,14,30,0.000886106,0.111633551,2380.363889,8.40E-06,0.000805692,0,30,3,14,15,0.081521739,0.421052632,680.1039683,0.040395817,0.187143219,0.2,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
未来,消费,4160,3,8,0.000236295,0.104686398,114.4333333,4.04E-07,0.000436874,0,8,3,3,4,0.02173913,0.394849785,32.6952381,0.001941984,0.101475503,0.666666667,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
城市,消费,2009,1,4,0.000118147,0.102272247,0,0,0.000347693,0,4,3,1,2,0.010869565,0.385744235,0,0,0.080760945,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,领土,711,2,4,0.000118147,0.09399588,92.69166667,3.27E-07,0.000203479,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,2,0.010869565,0.354527938,26.48333333,0.001573018,0.047263484,0
文化,消费,3,1,2,5.91E-05,0.093455674,0,0,0.00018599,0,2,3,1,1,0.005434783,0.352490421,0,0,0.043201143,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
政府,消费,4,2,4,0.000118147,0.0943595,1137.383333,4.01E-06,0.000187501,0,4,3,2,2,0.010869565,0.35589942,324.9666667,0.019301893,0.043552083,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,食物,2177,1,2,5.91E-05,0.084401145,0,0,9.74E-05,0,2,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,1,0.005434783,0.3183391,0,0,0.02263057,0
动物,消费,3504,3,4,0.000118147,0.084547421,0,0,0.000128757,0,4,4,3,2,0.010869565,0.318890815,0,0,0.02990725,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
民族,消费,1386,1,4,0.000118147,0.09399588,0,0,0.00023382,0,4,3,1,2,0.010869565,0.354527938,0,0,0.054310909,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
希望,消费,5585,6,14,0.000413516,0.106282923,931.5888889,3.29E-06,0.000535674,0,14,3,6,7,0.038043478,0.40087146,266.168254,0.015809471,0.124424458,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,资源,405,1,4,0.000118147,0.093815119,131.1416667,4.63E-07,0.000193899,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.353846154,37.46904762,0.002225531,0.045038156,0
教育资源,消费,1844,1,4,0.000118147,0.0803688,20.125,7.10E-08,8.86E-05,0,4,4,1,2,0.010869565,0.303130148,5.75,0.00034153,0.020573199,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,祖国的花朵,3698,2,6,0.000177221,0.102919539,0,0,0.000419634,0,6,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,3,0.016304348,0.388185654,0,0,0.097471006,1
消费,环境,5285,5,16,0.00047259,0.110370728,1344.066667,4.74E-06,0.000551025,0,16,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,5,8,0.043478261,0.416289593,384.0190476,0.022809399,0.127990136,0.285714286
教育,消费,4542,3,10,0.000295369,0.103355639,104.4166667,3.68E-07,0.000453064,0,10,3,3,5,0.027173913,0.389830508,29.83333333,0.001771997,0.105236166,0.6,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
接班人,消费,772,1,4,0.000118147,0.093815119,0,0,0.00022277,0,4,3,1,2,0.010869565,0.353846154,0,0,0.051744262,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,生态好,2155,1,4,0.000118147,0.078556943,5.95,2.10E-08,6.93E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.296296296,1.7,0.000100974,0.016085691,0
土壤,消费,3751,2,8,0.000236295,0.090340485,124.6,4.40E-07,0.000224569,0,8,4,2,4,0.02173913,0.340740741,35.6,0.002114517,0.052162116,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
学校,消费,6659,4,14,0.000413516,0.103355639,96.80277778,3.42E-07,0.000543618,0,14,3,4,7,0.038043478,0.389830508,27.65793651,0.001642785,0.126269775,0.523809524,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,街道,2461,1,4,0.000118147,0.090007125,85.4,3.01E-07,0.000171772,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.339483395,24.4,0.001449275,0.039898591,0
基建,消费,2178,1,4,0.000118147,0.097179007,0,0,0.00028342,0,4,3,1,2,0.010869565,0.366533865,0,0,0.065831713,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,行人,2730,1,4,0.000118147,0.084694204,35.7,1.26E-07,0.000112767,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.319444444,10.2,0.000605845,0.026193072,0
未成年人,消费,3449,1,4,0.000118147,0.089841366,0,0,0.000207981,0,4,4,1,2,0.010869565,0.338858195,0,0,0.04830905,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,社会,2178,4,4,0.000118147,0.097179007,0,0,0.00028342,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,4,2,0.010869565,0.366533865,0,0,0.065831713,1
消费,花园,6656,5,12,0.000354442,0.10379545,14,4.94E-08,0.000545032,0,12,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,5,6,0.032608696,0.391489362,4,0.000237586,0.126598142,0.666666667
向日葵,消费,2003,1,4,0.000118147,0.080634482,195.65,6.90E-07,7.33E-05,0,4,4,1,2,0.010869565,0.304132231,55.9,0.003320266,0.017025366,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
太阳,消费,1140,1,4,0.000118147,0.069295258,8.75,3.09E-08,2.28E-05,0,4,5,1,2,0.010869565,0.261363636,2.5,0.000148491,0.005303134,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,阳光,2789,2,8,0.000236295,0.090676323,763.35,2.69E-06,0.0001824,0,8,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,4,0.02173913,0.342007435,218.1,0.012954383,0.042367149,0.166666667
消费,热能,2620,1,4,0.000118147,0.090173497,0,0,0.000177989,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.340110906,0,0,0.041342726,1
世界,消费,4816,2,10,0.000295369,0.105137633,153.8541667,5.43E-07,0.000488319,0,10,3,2,5,0.027173913,0.396551724,43.95833333,0.002610973,0.113424947,0.6,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,生殖器官,2008,1,2,5.91E-05,0.089676216,0,0,0.000161703,0,2,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,1,0.005434783,0.338235294,0,0,0.037559802,0
小的,消费,2008,1,2,5.91E-05,0.089676216,0,0,0.000161703,0,2,4,1,1,0.005434783,0.338235294,0,0,0.037559802,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,省份,56,1,4,0.000118147,0.09399588,480.8416667,1.70E-06,0.000187919,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.354527938,137.3833333,0.008160093,0.043649246,0
市,消费,333,1,4,0.000118147,0.071217316,3.5,1.23E-08,2.16E-05,0,4,4,1,2,0.010869565,0.268613139,1,5.94E-05,0.005018353,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
农村,消费,1593,1,4,0.000118147,0.080236615,156.1583333,5.51E-07,5.40E-05,0,4,4,1,2,0.010869565,0.302631579,44.61666667,0.002650075,0.012554387,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
国家栋梁,消费,1912,1,4,0.000118147,0.094542368,0,0,0.000257931,0,4,3,1,2,0.010869565,0.356589147,0,0,0.059911204,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
少年,消费,2009,1,4,0.000118147,0.102272247,0,0,0.000347693,0,4,3,1,2,0.010869565,0.385744235,0,0,0.080760945,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,雌蕊,2062,1,4,0.000118147,0.090508092,520.8,1.84E-06,0.000163404,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.341372913,148.8,0.008838204,0.037954947,0
消费,雄蕊,2036,1,4,0.000118147,0.090340485,626.5,2.21E-06,0.000163156,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.340740741,179,0.010631979,0.037897233,0
子房,消费,876,1,6,0.000177221,0.068229177,44.33333333,1.56E-07,1.91E-05,0,6,5,1,3,0.016304348,0.257342657,12.66666667,0.000752356,0.004425329,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,男生,2178,1,4,0.000118147,0.097179007,0,0,0.00028342,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.366533865,0,0,0.065831713,1
女生,消费,3939,1,8,0.000236295,0.099356134,732.2,2.58E-06,0.000358369,0,8,3,1,4,0.02173913,0.374745418,209.2,0.012425754,0.083240721,0.5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
子宫,消费,1003,1,4,0.000118147,0.073139223,139.5333333,4.92E-07,3.37E-05,0,4,4,1,2,0.010869565,0.275862069,39.86666667,0.002367942,0.007827623,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,花粉,743,1,4,0.000118147,0.068038859,7,2.47E-08,1.63E-05,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.256624826,2,0.000118793,0.003778943,0
武器,消费,2178,1,4,0.000118147,0.097179007,0,0,0.00028342,0,4,3,1,2,0.010869565,0.366533865,0,0,0.065831713,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
国花,消费,3244,3,10,0.000295369,0.102919539,183.0888889,6.46E-07,0.000418386,0,10,3,3,5,0.027173913,0.388185654,52.31111111,0.003107099,0.097181118,0.4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,牡丹,2701,2,4,0.000118147,0.090173497,0,0,0.00019906,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,2,0.010869565,0.340110906,0,0,0.046236998,1
中国,消费,2264,3,6,0.000177221,0.094177339,1.166666667,4.12E-09,0.000271887,0,6,3,3,3,0.016304348,0.355212355,0.333333333,1.98E-05,0.063152903,0.666666667,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
动植物,消费,5936,4,10,0.000295369,0.097567723,162.6138889,5.74E-07,0.000350853,0,10,4,4,5,0.027173913,0.368,46.46111111,0.002759629,0.081494842,0.5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,生物,3648,4,8,0.000236295,0.088376561,1813.661111,6.40E-06,0.000153673,0,8,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,4,4,0.02173913,0.333333333,518.1888889,0.030778623,0.035694528,0.166666667
消费,生物学,785,1,4,0.000118147,0.067010799,897.7888889,3.17E-06,1.38E-05,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.252747253,256.5111111,0.01523587,0.003213274,0
消费,生物技术,150,1,4,0.000118147,0.053964449,281.7888889,9.94E-07,1.26E-06,0,4,6,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.203539823,80.51111111,0.004782081,0.000292074,0
消费,转基因技术,26,1,4,0.000118147,0.048205397,22.75,8.03E-08,2.49E-07,0,4,6,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.181818182,6.5,0.000386077,5.78E-05,0
消费,科技,4,1,4,0.000118147,0.05626743,377.9611111,1.33E-06,1.53E-06,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.212226067,107.9888889,0.006414165,0.000355222,0
消费,科技战略,2,1,4,0.000118147,0.070598932,992.2111111,3.50E-06,1.69E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.266280753,283.4888889,0.016838257,0.003920304,0
国家战略,消费,3,1,4,0.000118147,0.094725945,1608.211111,5.67E-06,0.000187497,0,4,3,1,2,0.010869565,0.357281553,459.4888889,0.027292046,0.043551204,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,风貌,2867,1,6,0.000177221,0.097567723,16.39166667,5.78E-08,0.000320777,0,6,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,3,0.016304348,0.368,4.683333333,0.000278174,0.074508909,0.666666667
园地,消费,2582,1,4,0.000118147,0.090007125,0,0,0.000179192,0,4,4,1,2,0.010869565,0.339483395,0,0,0.041622143,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
土地,消费,2580,2,6,0.000177221,0.090173497,66.03333333,2.33E-07,0.000195871,0,6,4,2,3,0.016304348,0.340110906,18.86666667,0.001120615,0.045496272,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
新青年,消费,2924,1,4,0.000118147,0.089841366,0,0,0.000200711,0,4,4,1,2,0.010869565,0.338858195,0,0,0.04662043,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
年轻人,消费,3298,1,4,0.000118147,0.090340485,0,0,0.000208751,0,4,4,1,2,0.010869565,0.340740741,0,0,0.048487937,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,自然环境,784,2,6,0.000177221,0.074027104,79.33333333,2.80E-07,3.23E-05,0,6,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,2,3,0.016304348,0.279210926,22.66666667,0.001346321,0.007511997,0
消费,自然资源,150,1,4,0.000118147,0.094542368,363.9611111,1.28E-06,0.000188878,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.356589147,103.9888889,0.006176579,0.043871904,0
公园,消费,4012,1,4,0.000118147,0.094542368,0,0,0.000259132,0,4,4,1,2,0.010869565,0.356589147,0,0,0.060190372,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,玫瑰,2084,1,4,0.000118147,0.090340485,462.35,1.63E-06,0.000163602,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.340740741,132.1,0.007846282,0.038000878,0
消费,爱情,989,1,4,0.000118147,0.068903759,8.75,3.09E-08,2.13E-05,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.259887006,2.5,0.000148491,0.004939711,0
婚姻,消费,2046,1,6,0.000177221,0.079582156,677.4583333,2.39E-06,7.46E-05,0,6,4,1,3,0.016304348,0.300163132,193.5595238,0.011496764,0.017321609,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,金钱,436,1,4,0.000118147,0.061595785,15.16666667,5.35E-08,8.22E-06,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.232323232,4.333333333,0.000257385,0.001909208,0
工作,消费,79,1,4,0.000118147,0.070192607,138.8583333,4.90E-07,1.75E-05,0,4,4,1,2,0.010869565,0.264748201,39.67380952,0.002356487,0.004060175,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,经济,16,1,4,0.000118147,0.094177339,757.1916667,2.67E-06,0.000187551,0,4,3,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.355212355,216.3404762,0.012849874,0.043563693,0
树,消费,1609,1,4,0.000118147,0.0803688,488.4291667,1.72E-06,5.27E-05,0,4,4,1,2,0.010869565,0.303130148,139.5511905,0.008288857,0.012252459,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,鸟,420,1,4,0.000118147,0.062383455,23.54166667,8.31E-08,7.05E-06,0,4,5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.235294118,6.726190476,0.000399512,0.001637125,0
消费,白鸽,536,1,4,0.000118147,0.070803863,168.6125,5.95E-07,2.62E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.267053701,48.175,0.002861428,0.006081945,0
和平,消费,2367,1,8,0.000236295,0.095654631,778.5708333,2.75E-06,0.000286203,0,8,3,1,4,0.02173913,0.360784314,222.4488095,0.013212688,0.06647823,0.5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
战争,消费,2630,1,8,0.000236295,0.09546744,166.8625,5.89E-07,0.000290455,0,8,3,1,4,0.02173913,0.360078278,47.675,0.00283173,0.067465869,0.5,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,荆棘,2053,1,4,0.000118147,0.080767983,20.04166667,7.07E-08,7.81E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.304635762,5.726190476,0.000340116,0.018130238,0
消费,风雨,2008,1,2,5.91E-05,0.089676216,0,0,0.000161703,0,2,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,1,0.005434783,0.338235294,0,0,0.037559802,0
朝气,消费,1912,1,4,0.000118147,0.094542368,0,0,0.000257931,0,4,3,1,2,0.010869565,0.356589147,0,0,0.059911204,1,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
北京,消费,1211,1,6,0.000177221,0.094177339,565.5416667,2.00E-06,0.000231839,0,6,3,1,3,0.016304348,0.355212355,161.5833333,0.00959749,0.053850845,0.333333333,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
天安门,消费,525,1,4,0.000118147,0.069991193,4.375,1.54E-08,2.52E-05,0,4,4,1,2,0.010869565,0.263988522,1.25,7.42E-05,0.005846896,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
国旗,消费,1425,1,4,0.000118147,0.076344071,72.33333333,2.55E-07,5.01E-05,0,4,4,1,2,0.010869565,0.287949922,20.66666667,0.001227528,0.011631848,0,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0
消费,理想朝气,2653,1,4,0.000118147,0.0803688,14.66111111,5.17E-08,9.07E-05,0,4,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,2,0.010869565,0.303130148,4.188888889,0.000248805,0.021065475,0
消费,生命力,3618,1,6,0.000177221,0.090676323,111.25,3.92E-07,0.000217631,0,6,4,1,2,0.010869565,0.265129683,3.5,0.000207888,0.004305215,0,1,3,0.016304348,0.342007435,31.78571429,0.001887961,0.050550527,0.333333333
